,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
Robin_public_Carolina,-0.23429487050166894,-0.04521601363339451,-0.369821469538216,0.25099778760812336,-1.4197062853456532,0.09734263567546014,-0.22427049188083353,0.13542184966969634,-0.6172654214056307,0.16816112935380217,-0.1804321225947145,-0.036171945424878324,0.07572941706504568,-0.2278525230471064,-0.39036246179405626,0.021497205214171658,-0.17238848275390614,-0.15023690515479482,-0.34152290876777397,-0.03804562075728698,0.38641816285386255,-0.3397987150584854,-0.4217927482312266,-0.035804098206638456,0.03186825359700156,-0.14027263737557893,-0.13844531156822726,-0.10011468932437025,-0.5730820056437601,-0.1298131821887012,-0.12367263143692248,-0.11039140018618655,-0.5383109830165539,-0.08347838711296826,-0.22880785137527163,-0.21906607216271906,-0.11119519066238714,-0.3912020590356424,-0.21534873456328485,-0.2749256716808697,-0.12010527979113228,-0.2623192290797437,-0.35626381034955723,-0.275949316338022,-0.3717282402141896
Robin_lodging_Dorthy,-0.7586406049326899,-0.6821206999415307,-0.49319315677526016,0.39757213368497935,-0.10434124291288457,-0.9243214024795933,-0.5585095808105837,0.1289209632716402,-0.36860540149991333,-0.9086896061005717,-0.5605043499569217,0.5018983836288726,-0.3013202764709451,-0.8231906830594337,-0.5473479225979465,0.5391659762664662,0.20751008643797067,-0.7392447331871469,-0.5161627750526969,0.7030037943420239,0.4773976190082117,-0.50336348644099,-0.4741437502328652,0.7646318372544196,-0.006423819227206158,-0.24962218072975326,-0.14717613540555305,0.3815941491983115,0.0028998701501305804,-0.1865231023772248,-0.12471543456067764,0.4904580160710392,1.4583333903539375,-0.08347838711296826,-0.7441286654336675,-0.7847905649548983,-0.11119519066238714,2.808128612884034,-0.7637063989068561,-0.7390133118924002,-0.49306797209418207,-0.7847078027144804,-0.6757608680002445,-0.7120060383631454,-0.14773215538536236
Robin_education_Zenia,-0.011028790694474325,0.08732364962036318,-0.2741456075068509,0.3100759967550928,-0.23516170857122995,-0.1730385816928503,-0.37090470078978754,0.1226926918432437,-0.32529664625117044,-0.20474634342952963,-0.38615610416853813,0.24449849907020707,0.967422109737904,-0.2222559867993813,-0.3875233453748823,0.1675100336257151,-0.41367707996299274,-0.1823451971574828,-0.3558184084259695,0.06593016745470251,-0.02234167456979698,-0.4174459425251053,-0.44057578662997837,0.07169809581795868,-0.13508410022312484,-0.2694603617182255,-0.14844680833833723,0.09177802398784164,-0.11045349775368701,-0.14749721102818122,-0.12408157287270746,0.13987040998260908,0.12723714144027656,-0.4382615323430833,-0.05865831219295858,0.0116443531157054,-0.11119519066238714,-0.6917194554157085,-0.01958867516241675,-0.12001595772843633,0.1325850146083802,-0.015379186454307263,0.011462135402147682,-0.1528085184955917,-0.4883019087872004
Robin_office_Dina,-0.7400279766868262,-0.6253479639584456,-0.4912994971943707,0.340285664978556,-0.41330880582466245,-0.7459491676298686,-0.5427119270970432,0.19296288211784218,-0.5129123131458317,-0.7409069527279498,-0.5443050134412027,-0.12348316319116777,-0.041494718870712044,-0.7543812434874971,-0.5392710300624973,0.023984465579943725,0.2626299843548264,-0.7628767565096819,-0.5192998235546425,-0.22122478592677983,0.601382417679231,-0.7994034838864292,-0.534473165366217,-0.023109721883110817,-0.02615004139937764,-0.407287792149415,-0.15460293807512665,-0.11856474304950858,-0.10178110475829154,-0.21183660060731144,-0.12493334597205082,-0.03146793783410365,0.4600112036686918,-0.7930446775731983,-0.7557047074751613,-0.7033677015309676,0.9689866614865158,-0.41893843453101465,-0.737999406001529,-0.7167676903052289,-0.4886316689241021,-0.7645970261487438,-0.615143576322531,-0.6887541500826271,-0.36530922367806623
Robin_education_Derick,2.0752028935875866,1.1380587200653924,1.8805169672355515,0.39299246175425107,1.6971460567805368,2.4167808615456408,2.7170977651640387,0.11868456109871237,4.5361542899152205,2.8084537704248165,3.5375498659754165,-0.06311444300681068,-0.8609100186959485,2.5534242930504236,2.9523623157653374,0.047593516485106444,-0.8054064458041538,1.5219758092582916,1.1649422140614716,0.4934370408377318,-0.28748530850831777,1.8444056797663193,1.5476970805988668,0.31573021510795646,0.9692066924484167,0.4328145672922482,-0.044309835936801094,0.4426314450377035,-0.6579879378588895,0.06430283410269226,-0.11434767300791836,0.26649403193992977,-0.20553692078813868,-0.7930446775731983,2.055478753557579,2.0718231336685604,0.9689866614865158,-0.6203229617746265,2.072982475381451,1.5737553231180472,-0.5852251388481454,1.7510782969833814,2.2182039897368857,1.8021244979915885,-0.6293742516621055
Robin_education_Della,-0.919272999927321,-0.7419939634289938,-0.5007203342448339,-2.914705239065473,-0.12257802113204279,-0.9504932193043587,-0.5593105354415617,-4.414440338538418,-0.2969000094959672,-0.9515483051657001,-0.5620899069531097,-3.4682831724163097,-0.22449652953513102,-0.9583489386203932,-0.5555574702937085,-2.909819946947468,0.21495878935927087,-0.9577114668742687,-0.5337871867927563,-2.9085828290988096,0.637219537084663,-1.0243818393899076,-0.5510312318058914,-2.620579921834513,-0.08345076760689012,-0.5016217004376511,-0.15613448351362336,-2.4831218995294746,0.03557421642276736,-0.22541876977102687,-0.12498806351524747,-2.142102247506904,0.4600112036686918,-0.4382615323430833,-0.9458734717206991,-0.8820956286309292,0.9689866614865158,0.7449757966310436,-0.9194203086039948,-0.8693830011939622,-0.7024180136217316,-0.9346245007499704,-0.7837195833850873,-0.816218216684703,4.406162460728114
Robin_education_Leslie,3.673666284594578,1.7989486512167745,5.067864610190624,0.40658164376154,-0.9996596062465992,2.197913234998459,2.3080920797118516,0.15069237365366941,0.025324281146226427,2.0475717382248213,2.050429151373724,0.2107293972078433,4.858608944443425,2.798683274361459,3.461954990082473,0.16835041637351514,-1.8969547885294549,3.545224853195796,4.986093375982641,-0.021731836627847768,-4.675293707872957,2.708585836390189,3.492013994431681,0.2518060785588,-0.6131919308889955,0.7535444061764806,0.04287460769919467,0.017276391592341355,0.45892969130656086,0.17844165620397592,-0.1047018346466059,-0.06914151140132799,0.12723714144027656,-0.4382615323430833,3.7034693302512727,3.661680024624196,-1.19137704281129,-0.5971834373637375,3.692110867931777,2.920619068813518,4.487385496765422,3.2382245177092166,3.9754243552256585,2.370042593521209,-0.7567007635287242
Robin_office_Sammie,-0.4847787382051348,-0.5187078301529594,-0.4489785403530663,0.402184962169679,-0.253316107166321,-0.36166962991191515,-0.4479164193363232,0.053433231983563846,-0.08507861047354258,-0.35654584665997835,-0.44736030361054696,0.12764693460547522,0.39780716403203836,-0.3337524282142171,-0.4325937746035885,0.16604246817199841,0.03626519856965453,-0.3550196828811681,-0.42327193916205236,0.08165200241782616,0.4638755922104833,-0.6240061145997141,-0.503630225491752,0.10671145283941028,-0.6207731041303255,-0.24936894062725115,-0.14703598006224072,0.1969004693763101,-0.24597894754685895,-0.12505680977832764,-0.12355333993958663,0.14703027897349905,0.4600112036686918,-0.4382615323430833,-0.4998563295289647,-0.5071867599425365,-0.11119519066238714,-0.023777125422879495,-0.49258322455327935,-0.5020715749871804,-0.32686641240818853,-0.5022428045866363,-0.456789415479066,-0.4851419933306929,-0.3004777457837405
Robin_education_Mercedes,0.3983811646622037,0.7488486080517052,-0.018322085478716013,0.22847228898141209,-1.258250743526686,0.21808523479658534,-0.14634183591481797,0.10520148829622718,1.3969684251292387,0.4716253236878664,0.04693571091501452,-0.019470519148413967,1.9135316670889266,0.27614674321038646,-0.1020491722838341,0.060053038042881486,0.35236734908130524,0.29625854773342236,-0.08556495775874493,0.08363144867646735,0.607815434523459,-0.044922625747214444,-0.29679523564599297,0.10679880323014475,0.1489985223278706,-0.07475445647539411,-0.1317946170698073,0.06327405560025598,-0.5610901055203009,-0.08837610652448592,-0.12243159434137703,0.08288715144322015,0.4600112036686918,0.27130475811714677,0.4077788892281271,0.46638568225501137,-1.19137704281129,-0.6578222295044972,0.4297379636579078,0.518402341421165,0.5909177772809087,0.4079118902255895,0.40421484949876946,0.4566175949876447,-0.4509725153078647
Robin_education_Julius,0.9010054783560002,0.2866703294431427,0.38006099019826434,0.40200006578068176,0.5463814219985208,2.074229555174393,2.089808447154786,0.5524486148930196,0.7270353928168403,2.2997148209751797,2.502076515043374,0.45985692601747563,-0.6370713663659928,2.6906756118721047,3.228517961825907,0.30476086744269865,1.4974224603841904,2.4042636279815857,2.562178790828374,0.5776984706614572,-2.0430173746130262,2.327410888015075,2.418740546014325,0.32366764836986267,0.6417801718021812,0.4963860205769731,-0.029213846780835627,0.5028069175365163,-1.5513818438784643,-0.03819422979490518,-0.12036635583925691,0.4016860875055775,-0.8710850452449691,-0.7930446775731983,1.154684727414576,0.6295924706518463,-0.11119519066238714,0.6381773602833375,0.8977464780516164,0.7193682521595967,-0.6241434713773089,1.064021039401221,0.7722432006156977,0.8861058764971117,-0.11589813590619719
